"StartDate","CONSENT","prolif_check","vax_att_1","vax_att_2","vax_att_3","vax_att_4","vax_att_5","att_check_1","vax_yet","vax_futureY","vax_futureN","Q1","Q2","Q3","Q4","post_vax_att_1","post_vax_att_2","post_vax_att_3","post_vax_att_4","post_vax_att_5","att_check_2","vax_future_2","experience_1","experience_2","experience_3","experience_4","information_1","information_2","information_3","information_4","ITT_1_A","ITT_2_A","ITT_3_A","ITT_1_F","ITT_2_F","ITT_3_F","discuss_1","read_1","age","gender","gender_4_TEXT","edu","take_part_again","anything_else","friend","condition","clicked_t","clicked_f","ID","vax_yet_1","vax_future","vax_future_1","vax_change","vax_positive","choice_cond"
"17/05/2021","YES","Against (I feel negatively about the vaccines)","Disagree","Somewhat Disagree","Somewhat Disagree","Somewhat Disagree","Somewhat Disagree","Somewhat disagree","Yes","No","","Are the vaccines safe?","Could the virus mutate, reducing the effectiveness of the vaccine?","Are there serious side effects to the vaccine?","Is herd immunity possible without vaccination?","Somewhat Disagree","Neither Agree nor Disagree","Disagree","Disagree","Disagree","Somewhat agree",-1,"Somewhat Agree","Neither Agree nor Disagree","Somewhat Disagree","Somewhat Agree","Somewhat Agree","Somewhat Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","i am worried about the side effects","i cannot get to the centre"," i have had a bad experience in the past ","i feel protected by it","it will stop me passing it on to friends and relatives","i wont end up in hospital with it","Once or twice a year","A few times a year","61","Female","-99","GCSEs","Very likely","-99","Yes","choice","0","0",31,1," No",-1,0,0,1
"17/05/2021","YES","Against (I feel negatively about the vaccines)","Strongly Disagree","Neither Agree nor Disagree","Disagree","Disagree","Neither Agree nor Disagree","Somewhat disagree","No","","No","Do I really need a vaccine?","Are vaccines dangerous in general?","Are there serious side effects to the vaccine?","Wouldn't it be better to invest in treatments for Covid-19 rather than vaccines?","Disagree","Neither Agree nor Disagree","Disagree","Somewhat Disagree","Neither Agree nor Disagree","Somewhat agree",-1,"Somewhat Agree","Neither Agree nor Disagree","Somewhat Disagree","Disagree","Agree","Disagree","Somewhat Disagree","Somewhat Disagree","There hasn't been enough time to produce a safe injection.","It can cause more harm than good. We don't know what's actually in it and if it could cause any bad reactions.","There may be long term consequences from the vaccine that you may not see immediately, but in the next decade or so.","They don't want to die from covid","They listen to the news.","They want things to open up again quickly.","Rarely","Rarely","26","Female","-99","Undergraduate degree (BSc, BA)","Very likely","-99","Yes","choice","0","0",32,0,"No ",-1,0,0,1
"17/05/2021","YES","Against (I feel negatively about the vaccines)","Disagree","Disagree","Strongly Disagree","Strongly Disagree","Somewhat Disagree","Somewhat disagree","No","","Undecided","Are the vaccines safe?","Is Covid-19 dangerous for someone young like me?","Will the vaccine be effective long term, or can immunity go away?","Is herd immunity possible without vaccination?","Somewhat Disagree","Disagree","Disagree","Disagree","Neither Agree nor Disagree","Somewhat agree",0,"Neither Agree nor Disagree","Disagree","Somewhat Disagree","Somewhat Agree","Agree","Somewhat Disagree","Disagree","Somewhat Agree","I don't believe it is safe.","It does not seem to be effective for more than a matter of weeks.","I am afraid my existing health conditions may be made worse if I have the vaccine.  How do I know and how does the NHS","I have heard it makes symptoms far less severe if you have been vaccinated.","It is the responsible thing to do.","The world will not return to normal until there we have achieved herd immunity and this will not be possible without mass vaccination.","Never","Never","59","Female","-99","A levels","Very likely","-99","Yes","choice","0","0",33,0,"Undecided ",0,0,0,1
"17/05/2021","YES","Against (I feel negatively about the vaccines)","Somewhat Agree","Agree","Strongly Disagree","Disagree","Somewhat Agree","Somewhat disagree","Yes","Yes","","","","","","Neither Agree nor Disagree","Agree","Strongly Disagree","Somewhat Disagree","Agree","Somewhat agree",1,"Agree","Agree","Strongly Disagree","Strongly Disagree","Agree","Somewhat Agree","Disagree","Disagree","Vaccines rushed and not tested enough","Vaccines could have further unknown side effects","Unknown as to how long protection will last","Protect against life threatening COVID infection","Protect against potentially getting Long COVID","Help the UK return to normal - leisure, work etc","A few times a year","A few times a year","40","Male","-99","Postgraduate degree (MSc, MA, MPhil)","Very likely","-99","Yes","control","0","0",34,1," Yes",1,0,0,0
"17/05/2021","YES","Against (I feel negatively about the vaccines)","Disagree","Somewhat Disagree","Strongly Disagree","Disagree","Disagree","Somewhat disagree","No","","No","Are the vaccines safe?","Can we trust vaccines from all countries?","Aren't other treatments preferable to vaccines?","Is herd immunity possible without vaccination?","Disagree","Neither Agree nor Disagree","Disagree","Strongly Disagree","Disagree","Somewhat agree",-1,"Agree","Somewhat Agree","Disagree","Disagree","Strongly Agree","Neither Agree nor Disagree","Disagree","Strongly Disagree","i do not trust enough research has been done ","i do not believe the vaccinations are safe","i do not want anything injected into me that changes the structure of my DNA","I want my life back, i want to live again","I am afraid of catching the virus and dying","Everyone else is having it","Most weeks","Most weeks","52","Female","-99","Undergraduate degree (BSc, BA)","Very likely","-99","Yes","choice","0","0",35,0,"No ",-1,0,0,1
"17/05/2021","YES","Against (I feel negatively about the vaccines)","Neither Agree nor Disagree","Somewhat Agree","Strongly Disagree","Somewhat Disagree","Neither Agree nor Disagree","Somewhat disagree","No","","No","","","","","Neither Agree nor Disagree","Somewhat Agree","Strongly Disagree","Neither Agree nor Disagree","Somewhat Agree","Somewhat agree",-1,"Somewhat Agree","Somewhat Agree","Strongly Disagree","Strongly Disagree","Agree","Somewhat Agree","Strongly Disagree","Disagree","Iâ€™ve already had Covid, I donâ€™t see the point","They havenâ€™t had enough time to develop the vaccines","I cannot afford to be off work as the result of the side effects of having the vaccines; many of my colleagues have suffered for days on end and I cannot personally afford to be off work","It gives you a strong chance of immunity to a virus","It will help eradicate the virus in the long run if a community of people are vaccinated against","Everyone else is doing it","Once or twice a year","Rarely","30","Female","-99","Undergraduate degree (BSc, BA)","Very likely","I am not an anti Vader by any means, Iâ€™m just apprehensive about this one as it is so fresh to the market so long term after effects havenâ€™t been taken into account. I have had Covid although I took all PPE precautions possible and took them seriously too. The new strains which are developing overseas which the current vaccines do not protect against are giving me little faith in the vaccines that are offered also.","Yes","control","0","0",36,0,"No ",-1,0,0,0
"17/05/2021","YES","Against (I feel negatively about the vaccines)","Disagree","Somewhat Disagree","Strongly Disagree","Neither Agree nor Disagree","Strongly Disagree","Somewhat disagree","No","","No","","","","","Disagree","Somewhat Disagree","Strongly Disagree","Neither Agree nor Disagree","Disagree","Somewhat agree",-1,"Strongly Agree","Agree","Disagree","Strongly Disagree","Agree","Somewhat Agree","Somewhat Disagree","Disagree","I don't trust the vaccine","It's too soon to know what the long term side effects might be ","I'm concerned because I have suffered after having other vaccinations","I think it's the right thing to do","I already have the flu jab, so why not?","It must be safe otherwise they would release it!","Once or twice a year","Rarely","55","Male","-99","GCSEs","Very likely","-99","Yes","control","0","0",37,0,"No ",-1,0,0,0
"17/05/2021","YES","Against (I feel negatively about the vaccines)","Somewhat Agree","Somewhat Agree","Somewhat Disagree","Strongly Disagree","Disagree","Somewhat disagree","No","","No","","","","","Somewhat Agree","Somewhat Agree","Disagree","Strongly Disagree","Disagree","Somewhat agree",-1,"Agree","Somewhat Agree","Disagree","Somewhat Agree","Agree","Somewhat Agree","Strongly Disagree","Disagree","My age group is at an incredibly low risk of serious illness or death from COVID","I disagree with being minipulated in to taking a drug still in clinical trails ie; not yet approved","Vaccine is 95% effective but my own imune system is more effective as COVID has a 99%+ survival rate","I am in an at risk group (age, underlying serious condition)","I am being told to take one by media and celebs","I just want my life back and this is the only way to do it","Most weeks","Most months","32","Male","-99","A levels","Very likely","People perspective on this vaccine should depend entirely on their age and vulnerability. A healthy, active 32 year old is at incredibly low risk from COVID-19. I would agree much less of a risk than a drug still in trials being sold by corporates driven by profit (it is in there benefit for me to take the vaccine even if i do not need it)","Yes","control","0","0",38,0,"No ",-1,0,0,0
"17/05/2021","YES","Against (I feel negatively about the vaccines)","Disagree","Somewhat Disagree","Strongly Disagree","Strongly Disagree","Neither Agree nor Disagree","Somewhat disagree","No","","Undecided","","","","","Disagree","Neither Agree nor Disagree","Disagree","Strongly Disagree","Neither Agree nor Disagree","Somewhat agree",0,"Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Strongly Agree","Neither Agree nor Disagree","Somewhat Disagree","Somewhat Disagree","They have concerns that it is an MRNA vaccine","They feel it is part of a larger agenda","They dont feel it has been fully tested","They want things to return back to ""normal""","they think it will prevent them getting covid","they want to protect others","Most months","A few times a year","41","Female","-99","Undergraduate degree (BSc, BA)","Very likely","none","Yes","control","0","0",39,0,"Undecided ",0,0,0,0
"17/05/2021","YES","Against (I feel negatively about the vaccines)","Somewhat Agree","Somewhat Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Somewhat disagree","No","","No","Are the vaccines safe?","Are vaccines dangerous in general?","Aren't other treatments preferable to vaccines?","Wouldn't it be better to invest in treatments for Covid-19 rather than vaccines?","Somewhat Disagree","Somewhat Disagree","Disagree","Strongly Disagree","Disagree","Somewhat agree",-1,"Agree","Neither Agree nor Disagree","Disagree","Agree","Somewhat Agree","Somewhat Disagree","Disagree","Disagree","The vaccine has not been tested for a long enough period to prove efficacy.","mRNA vaccines are new and their long term effects are unknown.","I remember the thousands that suffered Gulf War Syndrome after vaccines were rushed and mandatory. Many suffer the side effects to this day.","They say we should do it.","I am fearful. All I see on the television is horror stories and I will do as I am told.","I always get vaccines.","Most weeks","Most days","62","Female","-99","A levels","Very likely","""Scientific consensus"" is not to be trusted when so many are reliant on funding from pharmaceutical companies. They have much to lose if they do not follow the narrative.","Yes","choice","0","0",40,0,"No ",-1,0,0,1
"17/05/2021","YES","Against (I feel negatively about the vaccines)","Neither Agree nor Disagree","Neither Agree nor Disagree","Disagree","Somewhat Disagree","Disagree","Somewhat disagree","No","","No","Are the vaccines safe?","Is Covid-19 dangerous for someone young like me?","Will the vaccine be effective long term, or can immunity go away?","Have vaccines been successful in the past?","Neither Agree nor Disagree","Somewhat Agree","Somewhat Disagree","Neither Agree nor Disagree","Disagree","Somewhat agree",-1,"Neither Agree nor Disagree","Somewhat Disagree","Somewhat Disagree","Agree","Somewhat Agree","Somewhat Disagree","Disagree","Disagree","I am not at risk of death from the virus","I do not trust the vaccine after the lies told by the government","We do not know the long term safety of the vaccine","Its too protect others","We can get back to normal","Loads of people have had it and its safe","Most months","Most weeks","46","Male","-99","Undergraduate degree (BSc, BA)","Very likely","none","Yes","choice","0","0",41,0,"No ",-1,0,0,1
